1991;43;4304408;CANELA;0,494;0,253;0,750;0,634
1991;43;4304507;CANGUÇU;0,381;0,144;0,693;0,555
1991;43;4304606;CANOAS;0,556;0,349;0,733;0,671
1991;43;4304614;CANUDOS DO VALE;0,391;0,142;0,758;0,554
1991;43;4304622;CAPÃO BONITO DO SUL;0,442;0,257;0,650;0,518
1991;43;4304630;CAPÃO DA CANOA;0,526;0,307;0,744;0,638
1991;43;4304655;CAPÃO DO CIPÓ;0,383;0,131;0,766;0,559
1991;43;4304663;CAPÃO DO LEÃO;0,413;0,183;0,711;0,542
1991;43;4304671;CAPIVARI DO SUL;0,511;0,268;0,763;0,651
1991;43;4304689;CAPELA DE SANTANA;0,416;0,175;0,699;0,588
1991;43;4304697;CAPITÃO;0,398;0,157;0,707;0,570
1991;43;4304705;CARAZINHO;0,562;0,390;0,703;0,649
1991;43;4304713;CARAÁ;0,370;0,135;0,720;0,523
1991;43;4304804;CARLOS BARBOSA;0,553;0,332;0,742;0,688
1991;43;4304853;CARLOS GOMES;0,423;0,169;0,746;0,600
1991;43;4304903;CASCA;0,531;0,324;0,750;0,617
1991;43;4304952;CASEIROS;0,415;0,192;0,688;0,541
1991;43;4305009;CATUÍPE;0,542;0,332;0,754;0,636
1991;43;4305108;CAXIAS DO SUL;0,594;0,381;0,756;0,728
1991;43;4305116;CENTENÁRIO;0,390;0,138;0,754;0,572
1991;43;4305124;CERRITO;0,415;0,181;0,693;0,569
1991;43;4305132;CERRO BRANCO;0,420;0,200;0,696;0,534
1991;43;4305157;CERRO GRANDE;0,388;0,190;0,669;0,458
1991;43;4305173;CERRO GRANDE DO SUL;0,371;0,122;0,701;0,599
1991;43;4305207;CERRO LARGO;0,541;0,356;0,767;0,581
1991;43;4305306;CHAPADA;0,490;0,272;0,720;0,602
1991;43;4305355;CHARQUEADAS;0,551;0,357;0,765;0,613
1991;43;4305371;CHARRUA;0,375;0,130;0,765;0,532
1991;43;4305405;CHIAPETTA;0,496;0,289;0,720;0,585
1991;43;4305439;CHUÍ;0,539;0,318;0,691;0,712
1991;43;4305447;CHUVISCA;0,296;0,066;0,713;0,550
1991;43;4305454;CIDREIRA;0,466;0,231;0,706;0,621
1991;43;4305504;CIRÍACO;0,446;0,230;0,700;0,550
1991;43;4305587;COLINAS;0,535;0,331;0,747;0,619
1991;43;4305603;COLORADO;0,548;0,317;0,727;0,713
1991;43;4305702;CONDOR;0,473;0,242;0,754;0,580
1991;43;4305801;CONSTANTINA;0,488;0,272;0,746;0,572
1991;43;4305835;COQUEIRO BAIXO;0,385;0,131;0,758;0,573
1991;43;4305850;COQUEIROS DO SUL;0,422;0,210;0,705;0,508
1991;43;4305871;CORONEL BARROS;0,451;0,213;0,762;0,565
1991;43;4305900;CORONEL BICACO;0,445;0,226;0,716;0,543
1991;43;4305934;CORONEL PILAR;0,519;0,321;0,733;0,595
1991;43;4305959;COTIPORÃ;0,505;0,275;0,733;0,639
1991;43;4305975;COXILHA;0,415;0,171;0,750;0,558
1991;43;4306007;CRISSIUMAL;0,469;0,250;0,727;0,568
1991;43;4306056;CRISTAL;0,433;0,176;0,719;0,641
1991;43;4306072;CRISTAL DO SUL;0,315;0,124;0,681;0,371
1991;43;4306106;CRUZ ALTA;0,559;0,368;0,727;0,653
1991;43;4306130;CRUZALTENSE;0,356;0,130;0,710;0,489
1991;43;4306205;CRUZEIRO DO SUL;0,506;0,289;0,733;0,610
1991;43;4306304;DAVID CANABARRO;0,499;0,291;0,750;0,571
1991;43;4306320;DERRUBADAS;0,361;0,152;0,710;0,436
1991;43;4306353;DEZESSEIS DE NOVEMBRO;0,408;0,208;0,689;0,474
1991;43;4306379;DILERMANDO DE AGUIAR;0,411;0,169;0,750;0,548
1991;43;4306403;DOIS IRMÃOS;0,535;0,306;0,747;0,669
1991;43;4306429;DOIS IRMÃOS DAS MISSÕES;0,363;0,133;0,653;0,549
1991;43;4306452;DOIS LAJEADOS;0,513;0,252;0,767;0,698
1991;43;4306502;DOM FELICIANO;0,318;0,088;0,669;0,544
1991;43;4306551;DOM PEDRO DE ALCÂNTARA;0,395;0,167;0,715;0,515
1991;43;4306601;DOM PEDRITO;0,515;0,337;0,662;0,611
1991;43;4306700;DONA FRANCISCA;0,479;0,253;0,701;0,618
1991;43;4306734;DOUTOR MAURÍCIO CARDOSO;0,482;0,283;0,721;0,549
1991;43;4306759;DOUTOR RICARDO;0,405;0,165;0,721;0,557
1991;43;4306767;ELDORADO DO SUL;0,480;0,252;0,710;0,619
1991;43;4306809;ENCANTADO;0,603;0,413;0,772;0,688
1991;43;4306908;ENCRUZILHADA DO SUL;0,431;0,199;0,694;0,578
1991;43;4306924;ENGENHO VELHO;0,353;0,122;0,674;0,536
1991;43;4306932;ENTRE-IJUÍS;0,473;0,253;0,745;0,561
1991;43;4306957;ENTRE RIOS DO SUL;0,382;0,143;0,710;0,548
1991;43;4306973;EREBANGO;0,459;0,235;0,737;0,557
1991;43;4307005;ERECHIM;0,578;0,378;0,746;0,686
1991;43;4307054;ERNESTINA;0,475;0,266;0,727;0,555
1991;43;4307104;HERVAL;0,443;0,209;0,720;0,577
1991;43;4307203;ERVAL GRANDE;0,338;0,095;0,765;0,531
1991;43;4307302;ERVAL SECO;0,434;0,223;0,721;0,509
1991;43;4307401;ESMERALDA;0,478;0,257;0,748;0,569
1991;43;4307450;ESPERANÇA DO SUL;0,398;0,198;0,651;0,490
1991;43;4307500;ESPUMOSO;0,519;0,289;0,760;0,636
1991;43;4307559;ESTAÇÃO;0,534;0,340;0,748;0,600
1991;43;4307609;ESTÂNCIA VELHA;0,537;0,301;0,760;0,676
1991;43;4307708;ESTEIO;0,589;0,409;0,742;0,675
1991;43;4307807;ESTRELA;0,564;0,361;0,751;0,662
1991;43;4307815;ESTRELA VELHA;0,374;0,152;0,705;0,489
1991;43;4307831;EUGÊNIO DE CASTRO;0,469;0,241;0,760;0,563
1991;43;4307864;FAGUNDES VARELA;0,473;0,215;0,781;0,629
1991;43;4307906;FARROUPILHA;0,560;0,321;0,772;0,708
1991;43;4308003;FAXINAL DO SOTURNO;0,540;0,360;0,735;0,594
1991;43;4308052;FAXINALZINHO;0,408;0,201;0,659;0,514
1991;43;4308078;FAZENDA VILANOVA;0,429;0,181;0,717;0,609
1991;43;4308102;FELIZ;0,563;0,343;0,761;0,683
1991;43;4308201;FLORES DA CUNHA;0,523;0,275;0,762;0,682
1991;43;4308250;FLORIANO PEIXOTO;0,347;0,108;0,719;0,536
1991;43;4308300;FONTOURA XAVIER;0,331;0,099;0,734;0,501
1991;43;4308409;FORMIGUEIRO;0,454;0,217;0,725;0,593
1991;43;4308433;FORQUETINHA;0,467;0,219;0,758;0,613
1991;43;4308458;FORTALEZA DOS VALOS;0,535;0,304;0,734;0,688
1991;43;4308508;FREDERICO WESTPHALEN;0,536;0,329;0,749;0,626
1991;43;4308607;GARIBALDI;0,575;0,367;0,743;0,698
1991;43;4308656;GARRUCHOS;0,252;0,052;0,681;0,453
1991;43;4308706;GAURAMA;0,498;0,273;0,781;0,579
1991;43;4308805;GENERAL CÂMARA;0,471;0,249;0,717;0,585
1991;43;4308854;GENTIL;0,410;0,182;0,730;0,519
1991;43;4308904;GETÚLIO VARGAS;0,532;0,347;0,710;0,612
1991;43;4309001;GIRUÁ;0,479;0,278;0,684;0,578
1991;43;4309050;GLORINHA;0,424;0,178;0,741;0,579
1991;43;4309100;GRAMADO;0,546;0,308;0,780;0,676
1991;43;4309126;GRAMADO DOS LOUREIROS;0,336;0,139;0,658;0,413
1991;43;4309159;GRAMADO XAVIER;0,356;0,124;0,669;0,544
1991;43;4309209;GRAVATAÍ;0,540;0,332;0,750;0,634
1991;43;4309258;GUABIJU;0,489;0,258;0,780;0,582
1991;43;4309308;GUAÍBA;0,522;0,301;0,750;0,629
1991;43;4309407;GUAPORÉ;0,553;0,359;0,724;0,649
1991;43;4309506;GUARANI DAS MISSÕES;0,471;0,257;0,727;0,561
1991;43;4309555;HARMONIA;0,541;0,320;0,746;0,662
1991;43;4309571;HERVEIRAS;0,299;0,073;0,705;0,520
1991;43;4309605;HORIZONTINA;0,568;0,390;0,750;0,628
1991;43;4309654;HULHA NEGRA;0,386;0,163;0,653;0,541
1991;43;4309704;HUMAITÁ;0,538;0,349;0,762;0,585
1991;43;4309753;IBARAMA;0,369;0,134;0,647;0,578
1991;43;4309803;IBIAÇÁ;0,484;0,257;0,758;0,581
1991;43;4309902;IBIRAIARAS;0,489;0,257;0,734;0,621
1991;43;4309951;IBIRAPUITÃ;0,417;0,193;0,703;0,533
1991;43;4310009;IBIRUBÁ;0,511;0,279;0,734;0,650
1991;43;4310108;IGREJINHA;0,481;0,229;0,746;0,652
1991;43;4310207;IJUÍ;0,553;0,364;0,720;0,646
1991;43;4310306;ILÓPOLIS;0,471;0,242;0,756;0,570
1991;43;4310330;IMBÉ;0,547;0,339;0,744;0,650
1991;43;4310363;IMIGRANTE;0,514;0,276;0,759;0,649
1991;43;4310405;INDEPENDÊNCIA;0,465;0,251;0,745;0,539
1991;43;4310413;INHACORÁ;0,369;0,131;0,716;0,537
1991;43;4310439;IPÊ;0,503;0,256;0,744;0,669
1991;43;4310462;IPIRANGA DO SUL;0,488;0,244;0,788;0,606
1991;43;4310504;IRAÍ;0,469;0,246;0,705;0,595
1991;43;4310538;ITAARA;0,450;0,221;0,746;0,552
1991;43;4310553;ITACURUBI;0,420;0,182;0,693;0,587
1991;43;4310579;ITAPUCA;0,377;0,139;0,703;0,548
1991;43;4310603;ITAQUI;0,504;0,280;0,754;0,606
1991;43;4310652;ITATI;0,397;0,158;0,715;0,553
1991;43;4310702;ITATIBA DO SUL;0,374;0,159;0,705;0,467
1991;43;4310751;IVORÁ;0,512;0,310;0,754;0,573
1991;43;4310801;IVOTI;0,551;0,315;0,777;0,685
1991;43;4310850;JABOTICABA;0,414;0,200;0,694;0,512
1991;43;4310876;JACUIZINHO;0,344;0,098;0,714;0,582
1991;43;4310900;JACUTINGA;0,508;0,299;0,734;0,597
1991;43;4311007;JAGUARÃO;0,512;0,306;0,706;0,621
1991;43;4311106;JAGUARI;0,506;0,289;0,742;0,603
1991;43;4311122;JAQUIRANA;0,363;0,144;0,650;0,513
1991;43;4311130;JARI;0,273;0,055;0,720;0,514
1991;43;4311155;JÓIA;0,450;0,234;0,714;0,546
1991;43;4311205;JÚLIO DE CASTILHOS;0,542;0,332;0,750;0,639
1991;43;4311239;LAGOA BONITA DO SUL;0,339;0,105;0,705;0,528
1991;43;4311254;LAGOÃO;0,296;0,088;0,650;0,455
1991;43;4311270;LAGOA DOS TRÊS CANTOS;0,566;0,362;0,760;0,659
1991;43;4311304;LAGOA VERMELHA;0,520;0,321;0,734;0,596
1991;43;4311403;LAJEADO;0,598;0,409;0,748;0,698
1991;43;4311429;LAJEADO DO BUGRE;0,233;0,054;0,685;0,342
1991;43;4311502;LAVRAS DO SUL;0,504;0,301;0,669;0,635
1991;43;4311601;LIBERATO SALZANO;0,363;0,150;0,705;0,453
1991;43;4311627;LINDOLFO COLLOR;0,427;0,182;0,720;0,595
1991;43;4311643;LINHA NOVA;0,475;0,227;0,735;0,641
1991;43;4311700;MACHADINHO;0,454;0,244;0,707;0,544
1991;43;4311718;MAÇAMBARÁ;0,403;0,171;0,686;0,559
1991;43;4311734;MAMPITUBA;0,372;0,138;0,678;0,550
1991;43;4311759;MANOEL VIANA;0,410;0,188;0,669;0,546
1991;43;4311775;MAQUINÉ;0,460;0,238;0,717;0,572
1991;43;4311791;MARATÁ;0,474;0,232;0,754;0,609
1991;43;4311809;MARAU;0,542;0,324;0,751;0,655
1991;43;4311908;MARCELINO RAMOS;0,478;0,241;0,759;0,597
1991;43;4311981;MARIANA PIMENTEL;0,449;0,211;0,754;0,570
1991;43;4312005;MARIANO MORO;0,483;0,238;0,763;0,621
1991;43;4312054;MARQUES DE SOUZA;0,482;0,236;0,777;0,610
1991;43;4312104;MATA;0,431;0,194;0,711;0,579
1991;43;4312138;MATO CASTELHANO;0,434;0,213;0,710;0,541
1991;43;4312153;MATO LEITÃO;0,472;0,238;0,721;0,612
1991;43;4312179;MATO QUEIMADO;0,461;0,261;0,760;0,494
1991;43;4312203;MAXIMILIANO DE ALMEIDA;0,445;0,228;0,658;0,586
1991;43;4312252;MINAS DO LEÃO;0,417;0,188;0,690;0,557
1991;43;4312302;MIRAGUAÍ;0,412;0,196;0,706;0,506
1991;43;4312351;MONTAURI;0,484;0,238;0,762;0,624
1991;43;4312377;MONTE ALEGRE DOS CAMPOS;0,305;0,085;0,686;0,486
1991;43;4312385;MONTE BELO DO SUL;0,498;0,255;0,777;0,625
1991;43;4312401;MONTENEGRO;0,543;0,322;0,742;0,669
1991;43;4312427;MORMAÇO;0,408;0,176;0,734;0,525
1991;43;4312443;MORRINHOS DO SUL;0,397;0,168;0,678;0,548
1991;43;4312450;MORRO REDONDO;0,437;0,204;0,736;0,557
1991;43;4312476;MORRO REUTER;0,428;0,171;0,750;0,613
1991;43;4312500;MOSTARDAS;0,439;0,177;0,754;0,634
1991;43;4312609;MUÇUM;0,549;0,332;0,759;0,657
1991;43;4312617;MUITOS CAPÕES;0,397;0,167;0,689;0,544
1991;43;4312625;MULITERNO;0,404;0,179;0,688;0,535
1991;43;4312658;NÃO-ME-TOQUE;0,572;0,390;0,727;0,659
1991;43;4312674;NICOLAU VERGUEIRO;0,410;0,166;0,742;0,561
1991;43;4312708;NONOAI;0,442;0,209;0,695;0,594
1991;43;4312757;NOVA ALVORADA;0,455;0,205;0,710;0,648
1991;43;4312807;NOVA ARAÇÁ;0,580;0,397;0,742;0,663
1991;43;4312906;NOVA BASSANO;0,525;0,299;0,748;0,647
1991;43;4312955;NOVA BOA VISTA;0,509;0,330;0,721;0,555
1991;43;4313003;NOVA BRÉSCIA;0,553;0,331;0,788;0,647
1991;43;4313011;NOVA CANDELÁRIA;0,385;0,156;0,743;0,494
1991;43;4313037;NOVA ESPERANÇA DO SUL;0,526;0,322;0,750;0,601
1991;43;4313060;NOVA HARTZ;0,436;0,191;0,707;0,615
1991;43;4313086;NOVA PÁDUA;0,525;0,294;0,782;0,631
1991;43;4313102;NOVA PALMA;0,510;0,293;0,760;0,595
1991;43;4313201;NOVA PETRÓPOLIS;0,589;0,382;0,788;0,680
1991;43;4313300;NOVA PRATA;0,586;0,397;0,763;0,664
1991;43;4313334;NOVA RAMADA;0,416;0,151;0,720;0,663
1991;43;4313359;NOVA ROMA DO SUL;0,533;0,316;0,745;0,642
1991;43;4313375;NOVA SANTA RITA;0,455;0,215;0,701;0,623
1991;43;4313391;NOVO CABRAIS;0,415;0,183;0,689;0,566
1991;43;4313409;NOVO HAMBURGO;0,544;0,315;0,732;0,697
1991;43;4313425;NOVO MACHADO;0,447;0,228;0,738;0,530
1991;43;4313441;NOVO TIRADENTES;0,406;0,200;0,705;0,475
1991;43;4313466;NOVO XINGU;0,412;0,188;0,751;0,497
1991;43;4313490;NOVO BARREIRO;0,368;0,160;0,729;0,426
1991;43;4313508;OSÓRIO;0,565;0,341;0,788;0,672
1991;43;4313607;PAIM FILHO;0,465;0,267;0,720;0,522
1991;43;4313656;PALMARES DO SUL;0,498;0,253;0,754;0,649
1991;43;4313706;PALMEIRA DAS MISSÕES;0,500;0,270;0,750;0,618
1991;43;4313805;PALMITINHO;0,413;0,200;0,705;0,500
1991;43;4313904;PANAMBI;0,537;0,336;0,762;0,606
1991;43;4313953;PANTANO GRANDE;0,444;0,216;0,696;0,581
1991;43;4314001;PARAÍ;0,566;0,352;0,780;0,661
1991;43;4314027;PARAÍSO DO SUL;0,441;0,203;0,696;0,605
1991;43;4314035;PARECI NOVO;0,478;0,219;0,780;0,639
1991;43;4314050;PAROBÉ;0,444;0,183;0,760;0,628
1991;43;4314068;PASSA SETE;0,300;0,080;0,681;0,494
1991;43;4314076;PASSO DO SOBRADO;0,483;0,226;0,739;0,673
1991;43;4314100;PASSO FUNDO;0,589;0,421;0,717;0,678
1991;43;4314134;PAULO BENTO;0,407;0,178;0,763;0,498
1991;43;4314159;PAVERAMA;0,387;0,139;0,754;0,554
1991;43;4314175;PEDRAS ALTAS;0,372;0,139;0,686;0,541
1991;43;4314209;PEDRO OSÓRIO;0,518;0,318;0,693;0,631
1991;43;4314308;PEJUÇARA;0,542;0,345;0,720;0,642
1991;43;4314407;PELOTAS;0,558;0,354;0,736;0,666
1991;43;4314423;PICADA CAFÉ;0,520;0,291;0,727;0,663
1991;43;4314456;PINHAL;0,403;0,184;0,718;0,496
1991;43;4314464;PINHAL DA SERRA;0,278;0,075;0,706;0,407
1991;43;4314472;PINHAL GRANDE;0,405;0,169;0,702;0,561
1991;43;4314498;PINHEIRINHO DO VALE;0,375;0,141;0,710;0,526
1991;43;4314506;PINHEIRO MACHADO;0,425;0,189;0,686;0,594
1991;43;4314555;PIRAPÓ;0,391;0,188;0,684;0,466
1991;43;4314605;PIRATINI;0,408;0,173;0,720;0,547
1991;43;4314704;PLANALTO;0,444;0,233;0,699;0,538
1991;43;4314753;POÇO DAS ANTAS;0,489;0,253;0,754;0,614
1991;43;4314779;PONTÃO;0,373;0,138;0,688;0,547
1991;43;4314787;PONTE PRETA;0,336;0,106;0,750;0,477
1991;43;4314803;PORTÃO;0,453;0,214;0,714;0,610
1991;43;4314902;PORTO ALEGRE;0,660;0,494;0,748;0,779
1991;43;4315008;PORTO LUCENA;0,437;0,232;0,705;0,509
1991;43;4315057;PORTO MAUÁ;0,474;0,284;0,735;0,511
1991;43;4315073;PORTO VERA CRUZ;0,406;0,198;0,730;0,464
1991;43;4315107;PORTO XAVIER;0,490;0,271;0,747;0,581
1991;43;4315131;POUSO NOVO;0,497;0,260;0,772;0,613
1991;43;4315149;PRESIDENTE LUCENA;0,455;0,207;0,763;0,595
1991;43;4315156;PROGRESSO;0,405;0,169;0,676;0,580
1991;43;4315172;PROTÁSIO ALVES;0,423;0,171;0,742;0,597
1991;43;4315206;PUTINGA;0,444;0,215;0,734;0,556
1991;43;4315305;QUARAÍ;0,542;0,355;0,714;0,628
1991;43;4315313;QUATRO IRMÃOS;0,330;0,105;0,705;0,485
1991;43;4315321;QUEVEDOS;0,343;0,120;0,711;0,474
1991;43;4315354;QUINZE DE NOVEMBRO;0,477;0,230;0,734;0,643
1991;43;4315404;REDENTORA;0,350;0,140;0,623;0,491
1991;43;4315453;RELVADO;0,406;0,161;0,715;0,580
1991;43;4315503;RESTINGA SECA;0,490;0,275;0,701;0,610
1991;43;4315552;RIO DOS ÍNDIOS;0,327;0,123;0,707;0,401
1991;43;4315602;RIO GRANDE;0,527;0,314;0,717;0,651
1991;43;4315701;RIO PARDO;0,482;0,268;0,696;0,602
1991;43;4315750;RIOZINHO;0,420;0,175;0,760;0,557
1991;43;4315800;ROCA SALES;0,510;0,288;0,745;0,618
1991;43;4315909;RODEIO BONITO;0,496;0,293;0,751;0,555
1991;43;4315958;ROLADOR;0,366;0,145;0,745;0,454
